,artist,genre,song_name,release_year,id_song
1902,Lloyd Price,r&b,Time After Time,2020,6sAovwPuOPzmiJf5pK6gvu
1903,Clyde McPhatter,r&b,Come What May,2020,6tyRW7HPzclQe59rvjtl6K
1904,7Segundos,r&b,Se Quiser,2020,280RhDcn3w7FGAsH2jpHtj
1905,Carranca,r&b,Batalha,2020,5t7R0pHgyNrmmD9bjA12FM
1906,Otus,r&b,A Conquista - Ao Vivo,2020,2JCcmN2Gpm3M1T0m6zGBoz
1907,Inbute,r&b,One More Time,2020,1GsbbD5mQZdNejmvuib0F8
1908,"Billy ""The Kid"" Emerson",r&b,Somebody Show Me,2020,3LuycytgtpDdlnfTV3VMYv
1909,Petlya Pristrastiya,r&b,Автоматизм,2020,0ddoBIJXUUGgQdK2Dy79ea
1910,Levellers,r&b,Julie,2020,68yNCoU8M4ZiREMmNpuRRH
1911,Tom Hades,r&b,Nail - Secluded Remix,2020,6sSZ2a6YZeAkBC49QxoVmT
1912,Shirley & Lee,r&b,True Love - Remastered,2020,0dek7aCUAxhhuJem5ZKHuu
1913,Manna Dey,r&b,"Pyar Jaganewala Ninde Churanewala (Sad), From ''Zara Bachke''",2020,7nOzian4BFocrNRSqMEKYn
1914,SATV Music,r&b,Disclosure,2020,5gzxpcwJxj73K8NuFByGWc
1915,Claudio Monteverdi,r&b,"Il ritorno d'Ulisse in patria, SV 325, Act III Scene 9 (Arr. C. Cavina): Ogni vostra ragion",2020,4bWonAWclEKgHJkGkGGLrn
1916,Veríssimo,r&b,Paulicéia,2020,4hGe1i0vm1BIugNtVfBXWq
1917,Andra Day,r&b,God Rest Ye Merry Gentlemen,2020,2QVLKvodOUDwCWr8ejw07e
1918,Lil' Mo,r&b,Superwoman - Remix,2020,5fyWqlGNFSSo2bKnxATnEg
1919,Mando,r&b,Zabuza,2020,6QoLI9mNVRkKrDiCMTXbcA
1920,To Fly Reggae,r&b,Foi - Ao Vivo,2020,0ja3Y0NKw5RvGim5oueg6A
1921,Little Willie John,r&b,Right There - Remastered,2020,0zVAbvqKUfGOUqpMUi8kpj
1922,En Vogue,r&b,Riddle,2020,6gnctLgD1ZEQGLpaZoJSR4
1923,Aye Hit Gee,r&b,No Talkin,2020,07sbRi3UKGWaGMl3HmDTdu
1924,Bobby Freeman,r&b,"Baby, I Love You So - Remastered",2020,1YI1Snp1WNrmUw2R0YxotW
1925,En Vogue,r&b,Waitin' On You,2020,7c5h6Lk9zytimfdN9IWPbY
1926,2crazyband,r&b,Kill the False Power,2020,3X36Oq3X3wLI1PKHXwfuui
1927,Pedro Vargas,r&b,Hay Que Olvidar,2020,56BDIFcCOzbbBhPZzv4BYL
1928,Popular Workshop,r&b,Did You Call Me a Bitch?,2020,5tKQvpClazZBdS5FnZRJEQ
1929,Taves,r&b,Decant,2020,5tKSEe1YF4OTgh0sG10Ie3
1930,Garrafa Vazia,r&b,Aos Idiotas,2020,6QuGNAaPT5nDLolQSz2I7w
1931,G-Stroke,r&b,Damned Angel - Original Mix,2020,6sF1mEKmYyk4L6BvrfbaBq
1932,Girolamo Frescobaldi,r&b,"Toccate e partite d'intavolatura, libro secondo, F 3.26: Aria detta balletto. II (Arr. for Bandoneón)",2020,7nPaIoSFhbU96TGteqSum3
1933,Frank Bridge,r&b,"Miniature Pastorals, Set 3: II. Allegro con moto",2020,485gNOrCEkr1ZQFZXafOyH
1934,Flash Beats Manow,r&b,Geração Milagrosa,2020,0l2ubMhZxoyROA4KD28HAi
1935,Ronnie Hawkins,r&b,"Cold, Cold Heart",2020,4wJ7TAEOTUx0ZnBUVSiKcu
1936,Uno Santo,r&b,Merced,2020,0Ct3THkE4NHT93Vg0gfu30
1937,Malla 100 Alça,r&b,Vamos Falar de Amor - Ao Vivo,2020,0Oz8wLY7wM6xaRjHuBGnFt
1938,Ronnie Hawkins,r&b,Oh Sugar,2020,6C09EEEo0haqd8HE3hBWvy
1939,Marty Wilde,r&b,A Teenager in Love,2020,0zXICJKycpPK9KCvJad5vl
1940,Banda Metade,r&b,Eu Posso Dizer Não,2020,7c5aBB1EQVLQFxjNr3MFW3
1941,Rosco Gordon,r&b,I'm in Love - Remastered,2020,27yoQzNQN58w4Ba65f7DWD
1942,Leopold and His Fiction,r&b,It's How I Feel (Free),2020,4vYxM1BPGhXrQNU1BWsuCf
1943,The Spaniels,r&b,A Rockin' Good Way,2020,4y7I2g3jJ87OsTzXpROyc7
1944,Dayo,r&b,So Wavy,2020,3PB54eA8FuZZURJvgCtPX8
1945,Pistol McFly,r&b,Made It (Rdtrpfrvr),2020,7GALLZLIZX9Ed4pXSA2hE3
1946,Hi3ND,r&b,Manara - Extended Mix,2020,6b5OWZ1nAQMrHlW2JTYwyH
1947,Nu Flavor,r&b,La verdad,2020,0j03urJiNZriUjQUvIpdZR
1948,Ivory Joe Hunter,r&b,I Quit My Pretty Mama,2020,4HSWsQi2e16qXUaYgGyOdk
1949,Victoria Spivey,r&b,Sister Kate,2020,2XjDhELbTRigATIFM8rAyJ
1950,Jonna Torres,r&b,Distante,2020,2IVcJ9K49vDc9ZVWlE4PVw
1951,Danilo Bolado,r&b,Explodiu na Favela,2020,6iDsSZIlI6500g994GkLWk
1952,Bill Doggett,r&b,Honky Tonk Part One,2020,5ubkOkK1wJ64FRqWuEPsro
1953,Bobby Freeman,r&b,Mardi Gras Rock - Remastered,2020,0R4KHm3NnPZhKzZl9o1oFK
1954,Jimmy McCracklin,r&b,The Walk,2020,1fvUM6gJqPOOMXlJd387wu
1955,The Yardbirds,r&b,White Summer,2020,6bnHOEFQYSfl5Wyvgf0Efu
1956,Banda Encantu's,r&b,Separação Temporária - Ao Vivo,2020,6JvQE3AVi7LzXSGNhwa2c7
1957,Detentos do Rap,r&b,Copa do Mundo,2020,16ycwrbtNuujK36dqicLnA
1958,Jhayam,r&b,Presente Desagradável - Ao Vivo,2020,0ExVfdjPtZY07RhSajydNZ
1959,Big Maybelle,r&b,Candy 2 - Remastered,2020,1TI9ZhFo1WCanWfDVIsJZa
1960,Emanuel,r&b,Black Woman - Remix,2020,2VcqgpEQ4MelemHHNsMPdy
1961,Edgar Winter,r&b,Fly Away - Live,2020,5U1L02nFHzTqLtW7Up7JYT
1962,d4crvz,r&b,18I18,2020,4Ufeq4KsZnY27TOTS5rNSg
1963,The Moonglows,r&b,Ten Commandments of Love,2020,6KUvVf9glYasGh2PYDkHci
1964,J-Shin,r&b,I'm an African,2020,7pFgkBDSvNLHlmdjBWhqJg
1965,Frank Bridge,r&b,Miniature Suite: II. Impromptu,2020,5QqO9KE0gS1YTRdIkPsTZg
1966,Bobby Rydell,r&b,Please Don't Be Mad 2 - Remastered,2020,3EHsTbaVq7eFxzwWqfzdGT
1967,La Mafia,r&b,Mujer Linda,2020,4Q2hrsAgTblvvNuhakjE5O
1968,Tom Hades,r&b,Nail,2020,5HCrur7yItCQ0Pkm1SbtUF
1969,Karyn White,r&b,Hungah,2020,2VNDx7tY6gpjNQu4iXVISq
1970,Girolamo Frescobaldi,r&b,Canzon quarta a due canti e basso,2020,0UfMx4FOW7dMt0PfyLuwAZ
1971,Lulu Santos,r&b,Tão bem,2020,5HEkbOgNPs2nZ8ww8IbvUl
1972,Brandy,r&b,Full Moon - Robbie Rivera Freeze Mix,2020,1s4A2tvTYDQUK9ukUmTrNq
1973,Lloyd Price,r&b,Baby Please Come Home - Remastered,2020,2Np2E2ti7iZTfhFsCwLKr1
1974,Pato,r&b,45goddamn,2020,5XFBAJ4ZCCbFTD2HFLiGFU
1975,Novos Baianos,r&b,O Samba da minha terra,2020,25BzgVvSZ3JKj8o7U7Il9p
1976,Little Eva,r&b,Breaking up Is Hard to Do,2020,665E9cZICYAoHl7oYtPxoz
1977,Miki Howard,r&b,Until You Come Back to Me (That's What I'm Gonna Do),2020,7DI7SOYGuvdkKNayUe6OYI
1978,Banda Encantu's,r&b,Eu te esperarei (Banda Encantu´s),2020,3928sSyxX3TLiCllFAIcA6
1979,Lucas Gratão e Cristian,r&b,Psiu - Acústico,2020,6dbiuEIZEMPKVR1ZMZUR1E
1980,Breath Of Wind,r&b,Nature V,2020,3aa60WK6Nx12jHEZe4v21P
1981,Kei Owada,r&b,Namaenonai Tsuki -Nameless Moon- (Live),2020,6IThNVxfvxky7tG1ywjrj1
1982,Futuristic Polar Bears,r&b,Wait For You,2020,6RysOdkwcWQDinCVurEhT4
1983,Venlo,r&b,Tsunami,2020,1V4OF08KtKQELEHiRmdqMU
1984,Brook Benton,r&b,Blue Skies - Remastered,2020,5CyS5rlyqY6DtOcIPFKuQz
1985,Gustav Holst,r&b,"12 Humbert Wolfe Songs, Op. 48, H. 174 (Excerpts): No. 8, The Dream-City",2020,10T2xLetXC11aQxCYrEaA0
1986,Brook Benton,r&b,Ooh - Remastered,2020,3TAiET2TLsTAVjxVp7uHGt
1987,Hot Tuna,r&b,Hit Single #1 - Live - Set 2,2020,7wIF8WrKoXhGvvseodhskV
1988,Banda Metade,r&b,Banho de Espuma,2020,5l4ZDkukTsDBFPK65SiNUX
1989,Frank Bridge,r&b,Miniature Pastoral - Live,2020,47PtgZ7kr5fKNvPYxMXEHH
1990,Jonn Hart,r&b,Pain Away,2020,1GrnHcIdDluu6F1cZsEmAP
1991,Buddy Knox,r&b,I Think I'm Gonna Kill Myself,2020,7c8737ZRR1p32upb4ABCFf
1992,Samuel Coleridge-Taylor,r&b,"Three Fours, Op. 71: III. Allegro Moderato",2020,2JDjC3i7pRaoRfFTFfT7tg
1993,The Harptones,r&b,The Masquerade Is Over,2020,3Ar60XplFkO5ifrBJlQ99p
1994,Banda Boa Toda,r&b,Lábios Divididos - Ao Vivo,2020,18EoSgf9ewtNxjvu5GVIA1
1995,Veljo Tormis,r&b,Laulu voim,2020,4lRXQ84PurFqut0vXBihgv
1996,Girolamo Frescobaldi,r&b,Canto e basso: ﻿Canzon Prima à 2,2020,0AExrOREJt9fnAMk6l2SVO
1997,Gino Zambelli,r&b,"Salut d'amour, Op. 12",2020,4867RtLCCcdLdM7TeNxeBQ
1998,J-Shin,r&b,Voka Vanilla,2020,7D8lLprU0MDcI3cxzIlJQw
1999,SaraoMusic,r&b,River Barge Kaleidoscopic,2020,5Mwr0O7NVPPI4vh1z9wVGG
2000,Rosco Gordon,r&b,Tired Of Living,2020,1fuEEQEmMmzJGEZHzCpoVw
2001,Foghat,r&b,A Hole to Hide In,2020,0nv7XgmFr3wB0vQxSz1ZCq
2002,Johnny Ace,r&b,Still Love You So,2020,0c97mSGtBAYjdrOFfFPMUd
2003,Jimmy McCracklin,r&b,The Walk,2020,1fvUM6gJqPOOMXlJd387wu
2004,Kei Owada,r&b,Namaenonai Tsuki -Nameless Moon- (Live),2020,6IThNVxfvxky7tG1ywjrj1
2005,MC Lyte,r&b,Lyte as a Rock,2020,0uUywwxuyRhkOeZJF8kkD7
2006,Jorma Kaukonen,r&b,In the Kingdom - Live - Show 1,2020,6hV0kqt3epway19Iyofjuj
2007,Pistol McFly,r&b,Made It (Rdtrpfrvr),2020,7GALLZLIZX9Ed4pXSA2hE3
2008,Abel Miller,r&b,Pattern,2020,7IafwMgsgcLG8pQiecH6VG
2009,Kevni,r&b,Pwodui Lokal,2020,0kRQgZUFpnmUYbYbfyB7xV
2010,Lloyd Price,r&b,Time After Time,2020,45SDS6I5f1hF6R9SGWJpCI
2011,The Fifth Estate,r&b,When I'm Gone,2020,0b0Xj5U7CzSY7l5uoKJcGi
2012,Los Yonic's,r&b,Frágil Como El Cristal,2020,2cpFSQ21msQPdjXYoDvGxc
2013,Edward Elgar,r&b,"Pomp and Circumstance, Op. 39: March No. 1 in D Major",2020,62saRK6diLfef722NQcxjf
2014,Que Almighty,r&b,I Know,2020,4SS7z0hNTEtbm51TVnbfzP
2015,TOSHIKI HAYASHI(%C),r&b,Frozen Candy - DJ Mix Ver.,2020,7hZvbaZtb19Y7Gm0G1sOgX
2016,Bobby Rydell,r&b,April Showers (Salutes the Great Ones),2020,1mBGZuArD38NgWlbe6otLb
2017,Lil' Kim,r&b,Crush On You,2020,1cfJnkJpWeyreepiCzKzPO
2018,Hot Tuna,r&b,Let Us Get Together Right Down Here - Live,2020,2T6jcBNYoE4QF9aIGtKz42
2019,Alma Livre,r&b,Todos Culpados,2020,2hniWL3jwDVnJRO3OgACsY
2020,Nelson Ned,r&b,Oferta de amor,2020,6UIxC1tg0DNbpvXWI3Ffvf
2021,Banda Metade,r&b,Pirata da Paixão,2020,2YPIVV9wSTAbOEBz7te9iL
2022,Pleasure P,r&b,Under - Chris Malinchak Charm Mix,2020,1dR8txU2Hiosk7JvQzJ3vI
2023,ZZ Top,r&b,La Grange,2020,4p1LitwQ3UoOwCfjKZhIyZ
2024,Meca Uno,r&b,En-Amor-Arte,2020,16jIglS938AVZNOLXNLRzu
2025,Babyshambles,r&b,Fireman,2020,0uVg6def0l9yLiTibm8hbk
2026,Jonna Torres,r&b,La Escuela,2020,2bwEslmDhsBRAaxN7hn0WG
2027,The Robert Cray Band,r&b,Love Gone to Waste,2020,5dmXQDVR6us0SkoBaP0cQA
2028,JOAQUINA,r&b,A Través de Mí - Live Sessions 2020,2020,1NVRsaMPm7C1KVBqyEi3W5
2029,The Mullet Monster Mafia,r&b,Draconus (8-Bits),2020,1njMqn05nHhRYRjEsJpZgP
2030,Little Willie John,r&b,Now You Know - Remastered,2020,7MAa8VnMTEouJMxo4nf7y5
2031,Banda Metade,r&b,Lua de Mel,2020,2T8l86JjPdzuqmuq9CjCt5
2032,The Jive Five,r&b,Begging You Please,2020,2rnKlqt9BoZKIeXoVs3gP6
2033,Leo Marini,r&b,Gracias a Dios,2020,5Tkk3VIdeDi0I2snObXOpR
2034,Johan Hoogewijs,r&b,Chanouka,2020,34msHWMlMHEsthj2et0WBd
2035,Chick Webb,r&b,Heebie Jeebies,2020,0QGsvjNOeKqZIUXIEb9VoO
2036,Chuck Berry,r&b,Oh What a Thrill,2020,19u3w5ipenjbFcK1DUuqml
2037,PH Paulo Henrique,r&b,Teste de Farmácia,2020,2nBFvSmaiZEwfTVs8kVae1
2038,Chuck Willis,r&b,Let's Jump Tonight,2020,0tRqNNMYCiAEvYinmCMIYc
2039,Jonna Torres,r&b,Crimen,2020,6eHofB7gCZlzIjR2xSEftQ
2040,Ivory Joe Hunter,r&b,I Quit My Pretty Mama,2020,4HSWsQi2e16qXUaYgGyOdk
2041,Edward Elgar,r&b,"Symphony No. 1 in A-Flat Major, Op. 55: I. Andante. Nobilmente e semplice - Allegro",2020,3jju4IrOzfFZtPSRkUps3V
2042,Danny & The Juniors,r&b,Cha Cha Go Go,2020,6dbok1F7c83iwtndPULvjl
2043,Rosco Gordon,r&b,Two Kinds of Women - Remastered,2020,3aZjxRZdt3bARRgAvgwEcP
2044,Buck Owens,r&b,Streets of Bakersfield,2020,7eClhRacHkFdA5atRtpBZ5
2045,Bobby Freeman,r&b,Mardi Gras Rock,2020,5YltYRGYIkXS0lwCPv2u5d
2046,The Del-Vikings,r&b,There I Go,2020,1CW24alftiljCBXr6JBUso
2047,Seth Dyer,r&b,Guilty,2020,4zsn99stB8dOmtMKhEarOu
2048,J-Shin,r&b,Love Redemption,2020,61KjS0a8qZrCyjNQ7vC5dK
2049,Popular Workshop,r&b,None Better,2020,25yHpzOyS5fDYg16zb3rkZ
2050,Hollow Da Don,r&b,Intro,2020,27VDXqDV8QnTkO2opMAj3Z
2051,E.R.I,r&b,BIKA [feat. Jazee Minor] - Remix,2020,1XbXeBRNOv413Ck3mNA1dx
2052,Hot Tuna,r&b,Rock Me Baby - Live - Set 2,2020,2lS8Mxva706uAAImXKxPc2
2053,95 Jax,r&b,Trap,2020,0pXlnRnz6xwtjCCNBYSgYo
2054,Aggro Picasso,r&b,Outro,2020,2bh3CvcaxFEUnDSGBuqJEz
2055,Big Joe Turner,r&b,How Long Blues,2020,3SJ8dNpkSmKx3ofbQi7oHL
2056,Mani Deïz,r&b,Etat d'urgence,2020,7q8Vax6yTxxwE9UTKrXN5f
2057,Lil' Mo,r&b,Gangsta,2020,4UwUwaCorJDq2uQRha6Q2P
2058,Marv Johnson,r&b,Ain't Gonna Be That Way,2020,3HlmnvPNL9LRDPkfeibuh8
2059,Township,r&b,Through the Fog,2020,7nLKMlq280w1vJs29rP1bH
2060,Manna Dey,r&b,"O Ghayal Karte Hai Khud Hi, From ''Humdard''",2020,4FlfKewqXCpZnlr55buRgk
2061,Billy Fury,r&b,Collette,2020,27zP1UYS80S2SP9Jyqnhcg
2062,呂婕菲 (Shiny),r&b,硬傷,2020,07cRdaGtYyM5XFCjtrpYja
2063,Frankie Valli & The Four Seasons,r&b,"December, 1963 (Oh What a Night!)",2020,2de5W6chsf2rpcBlAxq46c
2064,Clyde McPhatter,r&b,Happy Good Times,2020,6UajilfGMJAALHt8UswEEd
2065,Umar X,r&b,BSN flagrantmix,2020,1lPHRjAcuquErIDa5dCOL9
2066,Tamia,r&b,Officially Missing You,2020,7eCZCPPd96FF2K9fLKHzBy
2067,Filipe Alvim,r&b,Saudades,2020,7GBYc5gwzSpQ1mBAQ1YI1G
2068,Hipercubo,r&b,Cidade Proibida,2020,6zr6xO522KFtFSsK9XsjLT
2069,Banda Metade,r&b,Danda - Ao Vivo,2020,6J64X4mxQuzYrRukJNJQk1
2070,Jhayam,r&b,Sensi - Ao Vivo,2020,2xagh9KaOHCsXdkkwwUzYq
2071,Samuel Scheidt,r&b,"Five variations on the Latin Advent hymn ""Veni redemptor gentium"": Var. 4",2020,6Y04nRuuNf5o9ZjzOrO3Iv
2072,August Twelfth,r&b,Don't Be,2020,7jLs7P3HnViqr8K4YPJln4
2073,El DeBarge,r&b,Slide,2020,4bp7VhiZQfrpxRRQpUKmNZ
2074,The Parlor Mob,r&b,The Kids,2020,7LyxSrlgx7i6n3wH7waTLx
2075,Charles Villiers Stanford,r&b,"3 Intermezzi, Op. 13 (Version for Cello & Piano): No. 2, Allegro agitato - Tranquillo",2020,7M0LlGdXUB5w24B2A9hQe0
2076,Bombay Bicycle Club,r&b,Home By Now,2020,21fDz2I5rEQK9hcyINgipu
2077,EMF,r&b,Secrets - Remastered,2020,1b0ViIHp5bBxxWFz7dq3fD
2078,Sonny & Cher,r&b,I Got You Babe,2020,3gVMZRh5j3ZZG0xFdzsvyO
2079,Hot Tuna,r&b,True Religion - Live - Set 1,2020,3TAZ8xwyPcIJhyCzaLxcIi
2080,Brook Benton,r&b,Ooh - Remastered,2020,3TAiET2TLsTAVjxVp7uHGt
2081,John Ireland,r&b,"Songs of a Wayfarer: No. 5, I Will Walk on the Earth",2020,2XHWEajSKKtwqgDdH8M4qA
2082,Ivory Joe Hunter,r&b,All My Life,2020,5t3YaMtYVaRm5bV2OJSOcC
2083,The Essex,r&b,Where Is He,2020,7jilJOZQ7kR8LJCBhL9kUT
2084,Buddy Knox,r&b,Hula Love,2020,31OcFUcPCc0oGnhzVKxbQV
2085,Jesse Belvin,r&b,Let Me Love You Tonight - Remastered,2020,0VFjXpAmOQSknvI6FI0Vss
2086,The Spaniels,r&b,Baby It's You - Remastered,2020,2iq17g0Z5Io2BQhrAzFDsS
2087,Levert,r&b,Swing My Way,2020,5W7Rey0hvZlXTD6Ti7m2C5
2088,Ronnie Hawkins,r&b,Hey Good Lookin' - Remastered,2020,31PbepQJlU06sRscLxtbpI
2089,Malla 100 Alça,r&b,Raro Amar Assim,2020,1oImMlIhvyvlgtcizsArd8
2090,Levert,r&b,"(Pop, Pop, Pop, Pop) Goes My Mind",2020,3OugqmB8yinnrHEn4XsH86
2091,The Hollywood Flames,r&b,Wheel of Fortune,2020,0U5SnWcD5AYLjI8nCzjzk6
2092,M'ax,r&b,I'm Sorry,2020,3FUROGo3przYsShjQbQjLZ
2093,Baby Washington,r&b,I Can't Afford to Lose Him,2020,7c5ckdbOD6Rx4bBTLbnI2I
2094,The Olympics,r&b,Peanut Butter,2020,0XLnB4nseq780vAIYsrBkG
2095,Shirley & Lee,r&b,Everybody's Rockin' - Remastered,2020,6goClXej2nzn8fLAU8poda
2096,Buddy Knox,r&b,I Think I'm Gonna Kill Myself,2020,7c8737ZRR1p32upb4ABCFf
2097,Corey Finesse,r&b,Drop Top,2020,3AreI82MU0y8XfDz3T8GyQ
2098,Township,r&b,Beaver Fever,2020,3mrCo2PD7m3UwETMvKNSlx
2099,95 Jax,r&b,Matrix,2020,18C19MlH7cRw2RWOwESeFM
2100,Titãs,r&b,Eu e ela,2021,3Io6Xt2QIrldlM78hdOudD
2101,Não pode Ser Nada,r&b,O Golpe,2021,2z9PcclE9hg5cLrI13YOeY
2102,Facção Central,r&b,Realidade das Ruas,2021,4rtCkRU5Fsjzv89kr49PCT
2103,SaraoMusic,r&b,Tide One,2021,7FTXobuRkgAW1VIljVpn36
2104,Lobão,r&b,Canalha,2021,3Nx0rlb0EyxJdMXWmeBWlw
2105,Demograffics,r&b,Alotastress - Instrumentals,2021,19ozSWvJpKlPHynrd4LV5e
2106,Cefa,r&b,A Sós - CAØS REIMAGINADØ,2021,1VxWneuF9MCQfa5mAhNp76
2107,Emmie Muthiga,r&b,Weka Weka,2021,4QH4h8XVDV3wdy6o8TpamX
2108,Color for Shane,r&b,On the Clock,2021,0l1is3RcBqPjCUOxJ9J2Ry
2109,Bullet Bane,r&b,Lembro Quando Começou,2021,3WMRqvGEWzcbyYC7BiNnil
2110,Mineiros da Lua,r&b,Última Alguma Coisa,2021,7kDh5xpCcgrjhjm8tSckUx
2111,Frank Bridge,r&b,Cherry Ripe for Brass Quintet - Single Version,2021,1lOn5qMLhxvYSnMsqcg46e
2112,BARACK LA VOIX D'OR,r&b,Facebook,2021,2MiFghfMTapEAlje6d5oUK
2113,Ewan MacColl,r&b,South Australia,2021,1lQxUHpprrKcxnbVbZKNrJ
2114,Ron Gallo,r&b,WUNDAY (CRAZY AFTER DARK),2021,4E46vIcQeOHxL7cYbic9Ms
2115,The Turbans,r&b,Tick Tock a Woo - Remastered,2021,130ZyZpbtKpjh68gdZtDKY
2116,De Portables,r&b,"Stereo Speedwagon (Dc's ""Hard Times When You Are Waiting for a Train"" Mix)",2021,7c72TNbDDIf8LkdpVN2i6Z
2117,Macumbazilla,r&b,Morningstar,2021,5DDxlwR4ENNtAWaGQc1VwY
2118,Baby Rose,r&b,Artifacts,2021,0hW3UWNEvYvLMBzFfg0xKq
2119,Hank Ballard & The Midnighters,r&b,Nothing but Good,2021,0Vc69EFjy8nWqhdazage8e
2120,MC Reino,r&b,Olinda City,2021,2KerYPpx4P2KaY6f2FA6PK
2121,Karyn White,r&b,The Way You Love Me - Paul Simpson Remix,2021,74NOOrJxil4B6Obop8FbYa
2122,Changing Faces,r&b,Stroke You Up - Remix Edit,2021,4kH9OTqbxt1ZnGb8M80bSI
2123,Gustav Holst,r&b,"The Perfect Fool, Op. 39, H. 150: The Traveler Has Stumbled Over the Fool",2021,3JmTUe895NdmaNBsCFptkX
2124,ZZ Top,r&b,La Grange,2021,4F2TsXzPH7GzfzZlD2BFG4
2125,Smiley Lewis,r&b,The Rocks,2021,4HQpA3Ah3Kxt87rghha4ic
2126,Anthony Hamilton,r&b,I Used to Love Someone,2021,7jJzKHQl9i4dxFFRE4jb9z
2127,Fletcher Henderson,r&b,Tidal Wave,2021,4vYzLSMMTNDG3Lb55p49w8
2128,The Cleftones,r&b,Vacation in the Mountains,2021,3uz23Ndf4PulAb5OHofvWz
2129,Big Image,r&b,Parallel Love Affair,2021,2Mh3QJPIPpmGrKvF0j1Wyd
2130,Tony Joe White,r&b,The Look of Love,2021,6OGObKz2erBLfW4qV2Ko9W
2131,Anitta,r&b,Volta amor,2021,2vEub854DC73IyHnsbGOtb
2132,bonobos,r&b,Not LOVE,2021,4DpuIgCTzLx46XU4yREEY8
2133,Queen Naija,r&b,One Time,2021,1ZItQPxPOhMgDlc71wRBEp
2134,Freddie King,r&b,Stumble,2021,6dsXoOXMlEwXV30cVcGnn3
2135,Jan Pieterszoon Sweelinck,r&b,"Psalm 103 ""Sus, louez Dieu, mon ame, en toute chose"", SwWV 103",2021,4rXX9DBseJMg0J7GpHnycP
2136,XanTz,r&b,Victorious,2021,2KBMEi5YAWbn6LEnUbti2Z
2137,Bonnie Raitt,r&b,Can't Find My Way Home,2021,5OhxBGIzGgbErwB31E7SE0
2138,MC Reino,r&b,Dono do Morro 3,2021,3N5sMJj7Pui3CCRxciIB7G
2139,Mase,r&b,Get Ready - Ollie Twist Hip Hop Mix,2021,6u2pRAD0qH1tlJR7OQEG3R
2140,Cefa,r&b,Neblina - Ao Vivo,2021,1cbqzj8GkLbPNr5mxghjSz
2141,Zudizilla,r&b,Sintonize,2021,2TokzoyNOZ2biY8FWFKlXn
2142,Mahalia,r&b,Grateful,2021,0hUxxw1zoWuqQUqf7PqHfe
2143,Amos Milburn,r&b,Drifting Blues,2021,6XvkrXyEdyn2l7pESKw2vg
2144,Faith Evans,r&b,Love Like This,2021,7s6felNFEfytXBNW0WaEIO
2145,PH Paulo Henrique,r&b,Te Liguei,2021,33QcuUsyJQ6wQWcNU5MvJa
2146,John Ireland,r&b,The Holy Boy,2021,0R7o7xK5UNSyWTKs28uh38
2147,Tas Cru,r&b,River of Insanity,2021,1RRjIFncNxdtwSphxHaZLS
2148,Giovanni Girolamo Kapsberger,r&b,"Excerpts of ""Toccata settima""",2021,5q1ALSH3vlPIKm9ySJsabd
2149,Jeson,r&b,Da un oblò,2021,2eEaYK8GeEzD43eUBaQrJg
2150,Tor Tauil,r&b,Uivando para a Lua,2021,5Y0MnwY1zUTb5i7h5aRdrk
2151,Smiley Lewis,r&b,Queen of Hearts,2021,42FeAjeUmKLmkMUF9IWe1o
2152,Charles Villiers Stanford,r&b,"Nonsense Rhymes: No. 5, Barkerolle, Op. 369 (1)",2021,2DwWrvGvRkmuGvHWEvVWXb
2153,GreenCircles,r&b,Shine Your Light,2021,6dZHYjG1yBR2CKuZTYG5pi
2154,Mimis Plessas,r&b,Twist,2021,0rrGIJjy4zfTJ26KlaKKWr
2155,Blind Faith,r&b,Samba Pa Ti,2021,2KnwQOag0RVERKgSDFARo5
2156,O Retrô Ativo,r&b,Heróis do Status Quo,2021,1s3lbAZeKg4TUW2SaacQMk
2157,Amaria,r&b,Angst,2021,3PCehnBIJtaOzaGcKgHiKs
2158,Annisteen Allen,r&b,No More Lovin',2021,4yphdr1HjjpZtAcrP5RbgO
2159,Kojoe,r&b,Get Famous Original,2021,5gNzbBsfOsAzuRwkcHwDMe
2160,Cigarro Mata,r&b,Chuva Acida,2021,38QX8IQHig10yhW3jKkLD4
2161,Lobão,r&b,Hoje Ainda É Dia de Rock,2021,3K8TpRxX3lrh21z7L33BZ7
2162,The Impalas,r&b,"Fool, Fool, Fool - Remastered",2021,0hVUdVVuys0OfumRMxIdaL
2163,Anthony Hamilton,r&b,Icing On the Cake,2021,6qZ0yGt08bCNM7pE2jBiQv
2164,Weliton O Gordinho,r&b,Aí Como Dói,2021,4N6gM69cc2cNRo5m6gqQdg
2165,Sunshine Anderson,r&b,A Little Sunshine,2021,0zWY6rqJcJtVDly1GdMxMO
2166,Louise Dowd,r&b,Building Together,2021,5lJXWBQcMxDoMHXwD9ylAc
2167,En Vogue,r&b,Sitting By Heaven's Door,2021,65DCzpOdI2x1gbwR4wxF68
2168,IZA,r&b,Você não vive sem,2021,2xagEkaqsMdZnUH9gM9Qdk
2169,Ernie K-Doe,r&b,Hurry up and Know It,2021,6dsZ97hO4pXI8jtU5i6x5r
2170,Bpace,r&b,HORSES,2021,216GQScqFkMdcqZSGcnN1W
2171,The Monkees,r&b,Unwrap You at Christmas,2021,6UbFbc6eioDwejcbWkqK15
2172,Mey,r&b,Dandelion,2021,2ltpZtzcupZX97z47MPuwT
